Date,Open,High,Low,Close,Volume
1975-08-08,86.3,87,85.52,86.02,12955556
1975-08-11,86.02,86.89,85.34,86.55,13722222
1975-08-12,86.55,88.17,86.49,87.12,16122222
1975-08-13,87.12,87.41,85.61,85.97,13333333
1975-08-14,85.97,86.34,85.02,85.6,13844444
1975-08-15,85.6,86.76,85.33,86.36,11788889
1975-08-18,86.36,87.21,85.76,86.2,12011111
1975-08-19,86.2,86.47,84.66,84.95,16655556
1975-08-20,84.78,84.78,82.76,83.22,20700000
1975-08-21,83.22,84.15,82.21,83.07,18455556
1975-08-22,83.07,84.61,82.79,84.28,14500000
1975-08-25,84.28,85.58,84.06,85.06,12500000
1975-08-26,85.06,85.4,83.65,83.96,12611111
1975-08-27,83.96,84.79,83.35,84.43,12333333
1975-08-28,84.68,86.64,84.68,86.4,16144444
1975-08-29,86.4,87.73,86.1,86.88,17200000
1975-09-02,86.88,87.42,85.21,85.48,12733333
1975-09-03,85.48,86.38,84.62,86.03,13622222
1975-09-04,86.03,86.91,85.29,86.2,14233333
1975-09-05,86.2,86.49,85.19,85.62,12977778
1975-09-08,85.62,86.31,84.89,85.89,12777778
1975-09-09,85.89,86.73,84.37,84.6,17544444
1975-09-10,84.59,84.59,83,83.79,16422222
1975-09-11,83.79,84.3,82.88,83.45,12333333
1975-09-12,83.45,84.47,82.84,83.3,13588889
1975-09-15,83.3,83.49,82.29,82.88,9633333
1975-09-16,82.88,83.43,81.79,82.09,14544444
1975-09-17,82.09,82.93,81.57,82.37,13544444
1975-09-18,82.37,84.34,82.23,84.06,16177778
1975-09-19,84.26,86.39,84.26,85.88,23144444
1975-09-22,85.88,86.7,84.7,85.07,16388889
1975-09-23,85.07,85.51,83.8,84.94,14222222
1975-09-24,85.03,86.7,85.03,85.74,17844444
1975-09-25,85.74,86.41,84.79,85.64,14322222
1975-09-26,85.64,86.86,85.13,86.19,13966667
1975-09-29,86.19,86.38,84.74,85.03,11755556
1975-09-30,85.01,85.01,83.44,83.87,13911111
1975-10-01,83.87,85.45,82.57,82.93,15633333
1975-10-02,82.93,84.33,82.82,83.82,15877778
1975-10-03,83.88,86.21,83.88,85.95,18177778
1975-10-06,85.98,87.64,85.98,86.88,17188889
1975-10-07,86.88,87.32,85.56,86.77,15033333
1975-10-08,86.77,88.46,86.34,87.94,19777778
1975-10-09,87.94,89.42,87.6,88.37,19744444
1975-10-10,88.37,89.17,87.44,88.21,16533333
1975-10-13,88.21,89.67,87.73,89.46,13355556
1975-10-14,89.46,90.8,88.81,89.28,22177778
1975-10-15,89.28,90.07,88.5,89.23,16044444
1975-10-16,89.23,90.73,88.9,89.37,21011111
1975-10-17,89.37,89.87,88.08,88.86,17388889
1975-10-20,88.86,90.14,88.43,89.82,14722222
1975-10-21,89.82,91.43,89.79,90.56,23111111
1975-10-22,90.56,91.38,89.77,90.71,17844444
1975-10-23,90.71,91.75,90.09,91.24,19888889
1975-10-24,91.24,91.52,89.46,89.83,20133333
1975-10-27,89.83,90.4,88.85,89.73,14555556
1975-10-28,89.73,91.01,89.4,90.51,18955556
1975-10-29,90.51,90.61,88.89,89.39,17900000
1975-10-30,89.39,90.2,88.7,89.31,16755556
1975-10-31,89.31,89.8,88.35,89.04,14344444
1975-11-03,89.04,89.21,87.78,88.09,12666667
1975-11-04,88.09,89.03,87.63,88.51,12855556
1975-11-05,88.51,90.08,88.32,89.15,19322222
1975-11-06,89.15,90.15,88.16,89.55,20666667
1975-11-07,89.55,90.18,88.67,89.33,17700000
1975-11-10,89.33,89.98,88.35,89.34,16566667
1975-11-11,89.34,90.47,89.04,89.87,16266667
1975-11-12,89.87,91.63,89.8,91.19,26622222
1975-11-13,91.19,92.33,90.56,91.04,27855556
1975-11-14,91.04,91.59,90.19,90.97,18288889
1975-11-17,90.97,91.99,90.5,91.46,19622222
1975-11-18,91.46,92.3,90.6,91,23066667
1975-11-19,91,91.28,89.47,89.98,18688889
1975-11-20,89.98,90.68,89.09,89.64,18288889
1975-11-21,89.64,90.23,88.79,89.53,15677778
1975-11-24,89.53,90.17,88.65,89.7,15477778
1975-11-25,89.7,91.1,89.66,90.71,19433333
1975-11-26,90.71,91.58,90.17,90.94,20866667
1975-11-28,90.94,91.74,90.44,91.24,14300000
1975-12-01,91.24,91.9,90.33,90.67,17833333
1975-12-02,90.67,90.81,89.08,89.33,19922222
1975-12-03,88.83,88.83,87.08,87.6,23688889
1975-12-04,87.6,88.39,86.68,87.84,18200000
1975-12-05,87.84,88.38,86.54,86.82,15611111
1975-12-08,86.82,87.75,86.15,87.07,15722222
1975-12-09,87.07,87.8,86.16,87.3,17822222
1975-12-10,87.3,88.39,86.91,88.08,17422222
1975-12-11,88.08,88.79,87.41,87.8,17000000
1975-12-12,87.8,88.22,87.05,87.83,14555556
1975-12-15,87.83,88.64,87.32,88.09,15511111
1975-12-16,88.09,89.49,87.78,88.93,20388889
1975-12-17,88.93,89.8,88.46,89.15,18400000
1975-12-18,89.15,90.09,88.62,89.43,20044444
1975-12-19,89.43,89.81,88.39,88.8,19688889
1975-12-22,88.8,89.13,87.74,88.14,17044444
1975-12-23,88.14,89.23,87.64,88.73,19722222
1975-12-24,88.73,89.84,88.73,89.46,12388889
1975-12-26,89.46,90.45,89.25,90.25,11133333
1975-12-29,90.25,91.09,89.63,90.13,18966667
1975-12-30,90.13,90.55,89.2,89.77,17822222
1975-12-31,89.77,90.75,89.17,90.19,18855556
1976-01-02,90.19,91.18,89.81,90.9,11444444
1976-01-05,90.9,92.84,90.85,92.58,24400000
1976-01-06,92.58,94.18,92.37,93.53,34744444
1976-01-07,93.53,95.15,92.91,93.95,36855556
1976-01-08,93.95,95.47,93.41,94.58,32255556
1976-01-09,94.58,95.71,94.05,94.95,29455556
1976-01-12,94.95,96.76,94.38,96.33,33822222
1976-01-13,96.33,97.39,95.11,95.57,38366667
1976-01-14,95.57,97.47,94.91,97.13,33711111
1976-01-15,97.13,98.34,96.15,96.61,42722222
1976-01-16,96.61,97.73,95.84,97,28822222
1976-01-19,97,98.84,96.36,98.32,32722222
1976-01-20,98.32,99.44,97.43,98.86,40766667
1976-01-21,98.86,99.24,97.12,98.24,38300000
1976-01-22,98.24,98.79,97.07,98.04,30466667
1976-01-23,98.04,99.88,97.68,99.21,37377778
1976-01-26,99.21,100.75,98.92,99.68,38300000
1976-01-27,99.68,100.52,98.28,99.07,35633333
1976-01-28,99.07,99.64,97.66,98.53,30411111
1976-01-29,98.53,100.54,98.32,100.11,33111111
1976-01-30,100.11,101.99,99.94,100.86,42788889
1976-02-02,100.86,101.39,99.74,100.87,26666667
1976-02-03,100.87,101.97,99.58,101.18,37866667
1976-02-04,101.18,102.57,100.7,101.91,42522222
1976-02-05,101.91,102.3,100.06,100.39,37533333
1976-02-06,100.39,100.53,98.64,99.46,30400000
1976-02-09,99.46,100.66,98.77,99.62,28155556
1976-02-10,99.62,100.96,99.11,100.47,30733333
1976-02-11,100.47,101.8,100.1,100.77,35888889
1976-02-12,100.77,101.55,99.82,100.25,31788889
1976-02-13,100.25,100.66,99.01,99.67,26522222
1976-02-17,99.67,100.25,98.56,99.05,28288889
1976-02-18,99.05,100.43,98.5,99.85,33222222
1976-02-19,99.94,101.92,99.94,101.41,43566667
1976-02-20,101.41,103.07,101.18,102.1,49455556
1976-02-23,102.1,102.54,100.69,101.61,34955556
1976-02-24,101.61,102.92,101.03,102.03,38200000
1976-02-25,102.03,102.71,100.69,101.69,38533333
1976-02-26,101.69,102.36,99.74,100.11,38133333
1976-02-27,100.11,100.53,98.6,99.71,29933333
1976-03-01,99.71,100.64,98.67,100.02,24522222
1976-03-02,100.02,101.26,99.61,100.58,28433333
1976-03-03,100.58,100.97,99.23,99.98,28277778
1976-03-04,99.98,100.4,98.49,98.92,27122222
1976-03-05,98.92,99.88,98.23,99.11,25588889
1976-03-08,99.11,100.71,98.93,100.19,27844444
1976-03-09,100.19,101.9,99.95,100.58,35300000
1976-03-10,100.58,101.8,99.98,100.94,27666667
1976-03-11,100.94,102.41,100.62,101.89,30333333
1976-03-12,101.89,102.46,100.49,100.86,28911111
1976-03-15,100.86,100.9,99.24,99.8,21744444
1976-03-16,99.8,101.25,99.38,100.92,25311111
1976-03-17,100.92,102.01,100.28,100.86,29100000
1976-03-18,100.86,101.37,99.73,100.45,22588889
1976-03-19,100.45,101.23,99.7,100.58,20100000
1976-03-22,100.58,101.53,100.14,100.71,21566667
1976-03-23,100.71,102.54,100.32,102.24,24944444
1976-03-24,102.51,104.39,102.51,103.42,36233333
1976-03-25,103.42,104,102.19,102.85,25011111
1976-03-26,102.85,103.65,102.2,102.85,20566667
1976-03-29,102.85,103.36,101.99,102.41,17888889
1976-03-30,102.41,103.36,101.25,102.01,19922222
1976-03-31,102.01,103.08,101.6,102.77,19466667
1976-04-01,102.77,103.24,101.5,102.24,19900000
1976-04-02,102.24,102.76,101.23,102.25,19355556
1976-04-05,102.32,104.13,102.32,103.51,24377778
1976-04-06,103.51,104.63,102.93,103.36,26855556
1976-04-07,103.36,103.85,101.92,102.21,22433333
1976-04-08,102.21,102.38,100.53,101.28,23177778
1976-04-09,101.28,101.74,99.87,100.35,21166667
1976-04-12,100.35,101.3,99.57,100.2,17811111
1976-04-13,100.2,101.39,99.64,101.05,17766667
1976-04-14,101.05,101.77,99.98,100.31,20488889
1976-04-15,100.31,101.18,99.73,100.67,16777778
1976-04-19,100.67,101.83,100.32,101.44,18333333
1976-04-20,101.44,103.32,101.42,102.87,26111111
1976-04-21,102.87,104.03,102.3,103.32,29555556
1976-04-22,103.32,104.04,102.52,102.98,22466667
1976-04-23,102.98,103.21,101.7,102.29,18888889
1976-04-26,102.29,102.8,101.36,102.43,17244444
1976-04-27,102.43,103.18,101.51,101.86,19733333
1976-04-28,101.86,102.46,100.91,102.13,17544444
1976-04-29,102.13,102.97,101.45,102.13,19711111
1976-04-30,102.13,102.65,101.16,101.64,16144444
1976-05-03,101.64,101.73,100.14,100.92,16866667
1976-05-04,100.92,101.93,100.29,101.46,19155556
1976-05-05,101.46,101.92,100.45,100.88,16633333
1976-05-06,100.88,101.7,100.31,101.16,18000000
1976-05-07,101.16,102.27,100.77,101.88,19788889
1976-05-10,101.88,103.51,101.76,103.1,25288889
1976-05-11,103.1,103.99,102.39,102.95,26211111
1976-05-12,102.95,103.55,102.14,102.77,20566667
1976-05-13,102.77,103.03,101.73,102.16,18588889
1976-05-14,102.16,102.23,100.82,101.34,18666667
1976-05-17,101.34,101.71,100.41,101.09,16355556
1976-05-18,101.09,102,100.72,101.26,19344444
1976-05-19,101.26,102.01,100.55,101.18,20500000
1976-05-20,101.18,102.53,100.69,102,25066667
1976-05-21,102,102.34,100.81,101.26,20811111
1976-05-24,101.07,101.07,99.11,99.44,18400000
1976-05-25,99.44,100.02,98.48,99.49,20855556
1976-05-26,99.49,100.14,98.65,99.34,18611111
1976-05-27,99.34,99.77,98.26,99.38,17011111
1976-05-28,99.38,100.64,99,100.18,18733333
1976-06-01,100.18,100.74,99.36,99.85,15422222
1976-06-02,99.85,100.69,99.26,100.22,17911111
1976-06-03,100.22,101.1,99.68,100.13,21000000
1976-06-04,100.13,100.27,98.79,99.15,17733333
1976-06-07,99.15,99.39,97.97,98.63,16122222
1976-06-08,98.63,99.71,98.32,98.8,18511111
1976-06-09,98.8,99.49,98.23,98.74,16177778
1976-06-10,98.74,99.98,98.55,99.56,17888889
1976-06-11,99.56,101.22,99.38,100.92,21633333
1976-06-14,101,102.51,101,101.95,23611111
1976-06-15,101.95,102.39,100.84,101.46,20488889
1976-06-16,101.46,102.65,100.96,102.01,24022222
1976-06-17,102.01,104.12,101.97,103.61,30900000
1976-06-18,103.61,104.8,103.06,103.76,28577778
1976-06-21,103.76,104.73,103.18,104.28,21033333
1976-06-22,104.28,104.82,103.16,103.47,23500000
1976-06-23,103.47,103.9,102.4,103.25,19477778
1976-06-24,103.25,104.37,102.9,103.79,22055556
1976-06-25,103.79,104.54,103.17,103.72,19811111
1976-06-28,103.72,104.35,102.97,103.43,19433333
1976-06-29,103.43,104.33,102.95,103.86,21800000
1976-06-30,103.86,105.07,103.52,104.28,26477778
1976-07-01,104.28,104.98,103.14,103.59,23477778
1976-07-02,103.59,104.53,103.13,104.11,18588889
1976-07-06,104.11,104.67,103.19,103.54,17922222
1976-07-07,103.54,104.23,102.8,103.83,20522222
1976-07-08,103.83,104.75,103.44,103.98,24122222
1976-07-09,103.98,105.41,103.8,104.98,26111111
1976-07-12,104.98,106.3,104.74,105.9,26388889
1976-07-13,105.9,106.78,105.15,105.67,30611111
1976-07-14,105.67,106.61,105.05,105.95,26488889
1976-07-15,105.95,106.25,104.76,105.2,22666667
1976-07-16,105.2,105.27,103.87,104.68,22722222
1976-07-19,104.68,105.32,103.84,104.29,20222222
1976-07-20,104.29,104.57,103.05,103.72,20900000
1976-07-21,103.72,104.56,103.21,103.82,20388889
1976-07-22,103.82,104.42,103.15,103.93,17333333
1976-07-23,103.93,104.71,103.49,104.06,17633333
1976-07-26,104.06,104.69,103.46,104.07,15033333
1976-07-27,104.07,104.51,103.13,103.48,17311111
1976-07-28,103.48,103.58,102.31,103.05,17777778
1976-07-29,103.05,103.59,102.36,102.93,14811111
1976-07-30,102.93,103.88,102.47,103.44,16477778
1976-08-02,103.44,103.98,102.64,103.19,15411111
1976-08-03,103.19,104.49,102.79,104.14,20555556
1976-08-04,104.14,105.18,103.72,104.43,22944444
1976-08-05,104.43,104.76,103.48,103.85,17255556
1976-08-06,103.85,104.25,103.1,103.79,15477778
1976-08-09,103.79,104.02,103.01,103.49,13000000
1976-08-10,103.49,104.71,103.21,104.41,18544444
1976-08-11,104.41,105.24,103.73,104.06,20788889
1976-08-12,104.06,104.64,103.38,104.22,17288889
1976-08-13,104.22,104.79,103.61,104.25,15477778
1976-08-16,104.25,104.99,103.74,104.43,18011111
1976-08-17,104.43,105.25,103.98,104.8,20555556
1976-08-18,104.8,105.41,104.12,104.56,19055556
1976-08-19,104.56,104.74,103.01,103.39,19144444
1976-08-20,103.31,103.31,101.96,102.37,16577778
1976-08-23,102.37,102.49,101.04,101.96,17166667
1976-08-24,101.96,102.65,100.98,101.27,18600000
1976-08-25,101.27,102.41,100.43,102.03,19333333
1976-08-26,102.03,102.59,101.01,101.32,16966667
1976-08-27,101.32,101.9,100.55,101.48,13466667
1976-08-30,101.48,102.51,101.22,102.07,12377778
1976-08-31,102.07,103.38,101.94,102.91,17200000
1976-09-01,102.91,104.3,102.6,104.06,20711111
1976-09-02,104.06,104.84,103.47,103.92,21022222
1976-09-03,103.92,104.63,103.36,104.3,14755556
1976-09-07,104.3,105.31,103.93,105.03,18122222
1976-09-08,105.03,105.73,104.34,104.94,21944444
1976-09-09,104.94,105.12,103.91,104.4,18377778
1976-09-10,104.4,105.03,103.79,104.65,18811111
1976-09-13,104.65,105.29,103.88,104.29,17888889
1976-09-14,104.29,104.5,103.31,103.94,17277778
1976-09-15,103.94,104.7,103.28,104.25,19522222
1976-09-16,104.25,105.59,103.84,105.34,21800000
1976-09-17,105.34,106.81,105.14,106.27,31411111
1976-09-20,106.27,107.2,105.74,106.32,24144444
1976-09-21,106.32,108.13,106.09,107.83,33666667
1976-09-22,107.83,108.72,106.92,107.46,36633333
1976-09-23,107.46,107.96,106.4,106.92,26900000
1976-09-24,106.92,107.36,106.03,106.8,19333333
1976-09-27,106.8,107.7,106.35,107.27,19366667
1976-09-28,107.27,107.54,105.61,105.92,22711111
1976-09-29,105.92,106.45,104.83,105.37,20100000
1976-09-30,105.37,105.84,104.57,105.24,16333333
1976-10-01,105.24,105.75,103.6,104.17,22911111
1976-10-04,104.17,104.62,103.42,104.03,14033333
1976-10-05,104.03,104.25,102.51,103.23,21333333
1976-10-06,103.23,103.72,102.05,102.97,23188889
1976-10-07,102.97,103.9,102.16,103.54,22033333
1976-10-08,103.54,104,102.24,102.56,18600000
1976-10-11,102.48,102.48,100.98,101.64,16244444
1976-10-12,101.64,102.19,100.38,100.81,20233333
1976-10-13,100.81,102.44,100.54,102.12,24100000
1976-10-14,102.12,102.14,100.28,100.85,20677778
1976-10-15,100.85,101.5,100.02,100.88,18011111
1976-10-18,100.88,101.99,100.62,101.47,17455556
1976-10-19,101.47,102.04,100.42,101.45,18000000
1976-10-20,101.45,102.23,100.81,101.74,17622222
1976-10-21,101.74,102.32,100.49,100.77,19977778
1976-10-22,100.77,100.93,99.24,99.96,19855556
1976-10-25,99.96,100.6,99.21,100.07,14788889
1976-10-26,100.07,101.5,99.91,101.06,17211111
1976-10-27,101.06,102.12,100.61,101.76,17544444
1976-10-28,101.76,102.5,101.12,101.61,18800000
1976-10-29,101.61,103.1,101.15,102.9,18922222
1976-11-01,102.9,103.78,102.19,103.1,20433333
1976-11-03,102.49,102.49,100.73,101.92,21500000
1976-11-04,101.92,103.16,101.4,102.41,24111111
1976-11-05,102.41,102.7,100.48,100.82,23088889
1976-11-08,100.62,100.62,99.1,99.6,18355556
1976-11-09,99.6,100.21,98.38,99.32,21344444
1976-11-10,99.32,99.98,98.18,98.81,20988889
1976-11-11,98.81,99.89,98.35,99.64,14700000
1976-11-12,99.64,99.95,98.51,99.24,17277778
1976-11-15,99.24,100.16,98.53,99.9,18566667
1976-11-16,99.9,101.12,99.44,100.04,23355556
1976-11-17,100.04,101.32,99.64,100.61,22111111
1976-11-18,100.61,102.22,100.49,101.89,26666667
1976-11-19,101.89,102.77,101.17,101.92,27277778
1976-11-22,101.92,103.15,101.63,102.59,23255556
1976-11-23,102.59,102.9,101.5,101.96,21211111
1976-11-24,101.96,102.85,101.41,102.41,22688889
1976-11-26,102.41,103.51,102.13,103.15,16666667
1976-11-29,103.15,103.46,102.07,102.44,20833333
1976-11-30,102.44,102.72,101.46,102.1,18922222
1976-12-01,102.1,103.03,101.62,102.49,24400000
1976-12-02,102.49,103.3,101.7,102.12,25888889
1976-12-03,102.12,103.31,101.75,102.76,25155556
1976-12-06,102.76,104.15,102.53,103.56,27588889
1976-12-07,103.56,104.4,102.96,103.49,29044444
1976-12-08,103.49,104.4,102.94,104.08,27288889
1976-12-09,104.08,105.27,103.71,104.51,35333333
1976-12-10,104.51,105.36,103.9,104.7,28844444
1976-12-13,104.7,105.33,103.94,104.63,27588889
1976-12-14,104.63,105.44,103.8,105.07,27922222
1976-12-15,105.07,105.89,104.33,105.14,31444444
1976-12-16,105.14,105.53,104.07,104.8,26577778
1976-12-17,104.8,105.6,103.89,104.26,26522222
1976-12-20,104.26,104.63,103.21,103.65,22988889
1976-12-21,103.65,104.66,102.99,104.22,27100000
1976-12-22,104.22,105.59,104.03,104.71,29966667
1976-12-23,104.71,105.49,104.09,104.84,27288889
1976-12-27,104.84,106.31,104.58,106.06,22366667
1976-12-28,106.06,107.36,105.9,106.77,28655556
1976-12-29,106.77,107.17,105.83,106.34,24344444
1976-12-30,106.34,107.41,105.97,106.88,26333333
1976-12-31,106.88,107.82,106.55,107.46,21300000
1977-01-03,107.46,107.97,106.42,107,23644444
1977-01-04,107,107.31,105.4,105.7,25266667
1977-01-05,105.7,106.07,104.33,104.76,27788889
1977-01-06,104.76,105.86,104.4,105.02,26577778
1977-01-07,105.02,105.59,104.3,105.01,24133333
1977-01-10,105.01,105.75,104.46,105.2,23177778
1977-01-11,105.2,105.6,103.76,104.12,26777778
1977-01-12,104.12,104.18,102.75,103.4,25188889
1977-01-13,103.4,104.6,103.21,104.2,27533333
1977-01-14,104.2,104.71,103.37,104.01,27200000
1977-01-17,104.01,104.37,103.04,103.73,23400000
1977-01-18,103.73,104.29,102.71,103.32,27088889
1977-01-19,103.32,104.38,102.83,103.85,30133333
1977-01-20,103.85,104.45,102.5,102.97,29466667
1977-01-21,102.97,103.91,102.35,103.32,26588889
1977-01-24,103.32,104.06,102.5,103.25,25433333
1977-01-25,103.25,104.08,102.42,103.13,29266667
1977-01-26,103.13,103.48,101.84,102.34,30933333
1977-01-27,102.34,102.81,101.27,101.79,27066667
1977-01-28,101.79,102.61,101.08,101.93,25222222
1977-01-31,101.93,102.44,100.91,102.03,25466667
1977-02-01,102.03,103.06,101.57,102.54,26333333
1977-02-02,102.54,103.32,101.89,102.36,28555556
1977-02-03,102.36,102.57,101.28,101.85,26433333
1977-02-04,101.85,102.71,101.3,101.88,25700000
1977-02-07,101.88,102.43,101.25,101.89,23000000
1977-02-08,101.89,102.65,101.16,101.6,26711111
1977-02-09,101.6,101.88,100.12,100.73,26266667
1977-02-10,100.73,101.51,100.16,100.82,24822222
1977-02-11,100.82,101.18,99.74,100.22,22788889
1977-02-14,100.22,101.06,99.51,100.74,21366667
1977-02-15,100.74,101.67,100.35,101.04,24022222
1977-02-16,101.04,102.22,100.68,101.5,26033333
1977-02-17,101.5,101.76,100.43,100.92,21155556
1977-02-18,100.92,101.13,99.95,100.49,20044444
1977-02-22,100.49,101.22,99.94,100.49,19700000
1977-02-23,100.49,100.95,99.78,100.19,20266667
1977-02-24,100.19,100.42,99.18,99.6,21922222
1977-02-25,99.6,100.02,98.82,99.48,19566667
1977-02-28,99.48,100.06,98.91,99.82,18022222
1977-03-01,99.82,101.03,99.65,100.66,21644444
1977-03-02,100.66,101.24,99.97,100.39,20011111
1977-03-03,100.39,101.28,100.01,100.88,19511111
1977-03-04,100.88,101.67,100.52,101.2,21055556
1977-03-07,101.2,101.77,100.64,101.25,19344444
1977-03-08,101.25,101.85,100.48,100.87,21688889
1977-03-09,100.87,100.89,99.63,100.1,21866667
1977-03-10,100.1,100.96,99.49,100.67,20688889
1977-03-11,100.67,101.37,100.14,100.65,20255556
1977-03-14,100.65,101.75,100.24,101.42,21433333
1977-03-15,101.42,102.61,101.34,101.98,26600000
1977-03-16,101.98,102.7,101.52,102.17,24600000
1977-03-17,102.17,102.58,101.28,102.08,23000000
1977-03-18,102.08,102.61,101.39,101.86,22044444
1977-03-21,101.86,102.13,100.92,101.31,20044444
1977-03-22,101.31,101.58,100.35,101,20733333
1977-03-23,101,101.42,99.88,100.2,21511111
1977-03-24,100.2,100.6,99.26,99.7,21833333
1977-03-25,99.7,100.05,98.71,99.06,18388889
1977-03-28,99.06,99.54,98.35,99,18566667
1977-03-29,99,100.12,98.95,99.69,18922222
1977-03-30,99.69,99.99,98.18,98.54,20900000
1977-03-31,98.54,99.14,97.8,98.42,18344444
1977-04-01,98.42,99.57,98.38,99.21,18944444
1977-04-04,99.21,99.5,97.98,98.23,18055556
1977-04-05,98.23,98.6,97.43,98.01,20366667
1977-04-06,98.01,98.61,97.45,97.91,18444444
1977-04-07,97.91,98.65,97.48,98.35,19177778
1977-04-11,98.35,99.37,98.08,98.88,19611111
1977-04-12,98.97,100.58,98.97,100.15,26400000
1977-04-13,100.15,100.72,99.02,100.16,24222222
1977-04-14,100.42,102.07,100.42,101,33877778
1977-04-15,101,101.63,100.35,101.04,22477778
1977-04-18,101.04,101.36,100.09,100.54,19811111
1977-04-19,100.54,100.81,99.58,100.07,21677778
1977-04-20,100.07,100.98,99.49,100.4,27877778
1977-04-21,100.4,101.2,99.35,99.75,25266667
1977-04-22,99.67,99.67,98.08,98.44,23000000
1977-04-25,98.32,98.32,96.54,97.15,22711111
1977-04-26,97.15,97.94,96.53,97.11,22266667
1977-04-27,97.11,98.47,96.9,97.96,22877778
1977-04-28,97.96,98.77,97.47,98.2,20411111
1977-04-29,98.2,98.87,97.58,98.44,20366667
1977-05-02,98.44,99.26,97.97,98.93,19966667
1977-05-03,98.93,99.96,98.72,99.43,24388889
1977-05-04,99.43,100.56,98.9,99.96,25922222
1977-05-05,99.96,100.79,99.28,100.11,26055556
1977-05-06,100.11,100.2,98.95,99.49,21522222
1977-05-09,99.49,99.78,98.66,99.18,16922222
1977-05-10,99.18,100.09,98.82,99.47,23433333
1977-05-11,99.47,99.77,98.4,98.78,21088889
1977-05-12,98.78,99.25,97.91,98.73,24422222
1977-05-13,98.73,99.52,98.37,99.03,21977778
1977-05-16,99.03,99.98,98.79,99.47,23522222
1977-05-17,99.47,100.11,98.76,99.77,24766667
