Date,Open,High,Low,Close,Volume
1985-02-01,177.35,180.27,176.56,178.63,724444445
1985-02-08,178.63,182.39,177.75,182.19,740888889
1985-02-15,182.19,183.95,179.45,181.6,670888888
1985-02-22,181.6,182.1,179.23,179.36,451422222
1985-03-01,179.36,183.89,178.13,183.23,613600000
1985-03-08,183.23,183.41,179.07,179.1,604322216
1985-03-15,179.1,180.14,176.53,176.53,541388890
1985-03-22,176.53,180.22,176.53,179.04,573222234
1985-03-29,179.04,180.66,177.85,180.66,517944451
1985-04-05,180.66,181.86,178.29,179.03,415544445
1985-04-12,179.03,180.91,177.86,180.54,518622221
1985-04-19,180.54,182.56,180.19,181.11,507633333
1985-04-26,181.11,183.61,180.25,182.18,537333334
1985-05-03,182.18,182.34,178.35,180.08,560922216
1985-05-10,180.08,184.74,179.82,184.28,598277778
1985-05-17,184.28,187.94,183.65,187.42,570344445
1985-05-24,187.42,189.98,187.29,188.29,627633334
1985-05-31,188.29,189.59,187.09,189.55,477266667
1985-06-07,189.55,191.29,188.88,189.68,667922216
1985-06-14,189.68,189.68,185.03,187.1,542033339
1985-06-21,187.1,189.66,185.97,189.61,566966666
1985-06-28,188.77,191.85,187.84,191.85,575300007
1985-07-05,191.85,192.67,191.17,192.52,408933339
1985-07-12,192.47,193.32,190.81,193.29,593366667
1985-07-19,193.29,196.07,192.55,195.13,713888889
1985-07-26,195.13,195.13,190.66,192.4,662266667
1985-08-02,192.4,192.42,189.3,191.48,590911111
1985-08-09,191.48,191.48,187.39,188.32,520288889
1985-08-16,188.32,188.32,186.1,186.1,463811111
1985-08-23,186.1,189.23,186.1,187.17,466566661
1985-08-30,187.17,189.13,186.46,188.63,453600001
1985-09-06,188.63,188.63,186.89,188.24,395800000
1985-09-13,188.24,188.8,182.05,182.91,570500006
1985-09-20,182.91,183.99,180.78,182.05,539999999
1985-09-27,182.05,184.65,179.45,181.29,445433328
1985-10-04,181.3,185.94,181.22,183.22,677555556
1985-10-11,183.22,184.28,181.16,184.28,532377779
1985-10-18,184.31,188.52,184.28,187.04,615488889
1985-10-25,187.04,189.45,186.79,187.52,615088889
1985-11-01,187.52,191.53,186.93,191.53,644200001
1985-11-08,191.45,193.97,190.66,193.72,652888889
1985-11-15,193.72,199.58,193.7,198.11,735666668
1985-11-22,198.11,202.01,197.51,201.52,693000000
1985-11-29,201.52,203.4,200.08,202.17,491744439
1985-12-06,202.17,205.86,200.1,202.99,747666666
1985-12-13,202.99,210.31,202.98,209.94,919333333
1985-12-20,209.94,213.08,209.24,210.94,855111111
1985-12-27,210.57,210.94,206.44,209.61,366455555
1986-01-03,209.61,211.61,208.93,210.88,454033340
1986-01-10,210.88,214.57,204.51,205.96,813566660
1986-01-17,205.96,209.4,205.52,208.43,675111112
1986-01-24,208.43,208.43,202.6,206.43,671155556
1986-01-31,206.43,212.42,206.43,211.78,812444444
1986-02-07,211.78,215.27,210.82,214.56,828666665
1986-02-14,214.56,219.76,214.47,219.76,777444445
1986-02-21,219.76,224.62,219.22,224.62,699444444
1986-02-28,224.58,227.92,222.63,226.92,915666691
1986-03-07,226.92,227.33,222.18,225.57,882222223
1986-03-14,225.57,236.55,225.36,236.55,978777766
1986-03-21,236.55,237.35,233.29,233.34,869555543
1986-03-28,233.34,240.11,232.92,238.97,691888889
1986-04-04,238.97,239.86,228.32,228.69,825111111
1986-04-11,228.69,237.85,226.3,235.97,840666667
1986-04-18,235.97,243.47,235.43,242.38,799111111
1986-04-25,242.38,245.47,240.08,242.29,817999999
1986-05-02,242.29,243.57,234.15,234.79,770000000
1986-05-09,234.79,238.28,233.98,237.85,696555556
1986-05-16,237.85,238.53,232.26,232.76,690888888
1986-05-23,232.76,242.16,232.41,241.35,656711112
1986-05-30,241.35,249.19,241.35,247.35,630777778
1986-06-06,246.04,247.74,242.59,245.67,637888888
1986-06-13,245.67,245.91,238.23,245.73,695555556
1986-06-20,245.73,247.6,242.57,247.58,700333334
1986-06-27,247.58,250.13,244.45,249.6,760111112
1986-07-04,249.6,253.2,249.6,251.79,601222222
1986-07-11,251.79,251.81,239.07,242.22,806555555
1986-07-18,242.22,242.22,233.6,236.36,833444444
1986-07-25,236.36,240.36,235.53,240.22,716444445
1986-08-01,240.2,240.25,233.07,234.91,686666667
1986-08-08,234.91,238.31,231.92,236.88,710333333
1986-08-15,236.88,247.15,236.87,247.15,734444445
1986-08-22,247.15,250.61,245.48,250.19,702222221
1986-08-29,250.19,254.24,247.76,252.93,727444444
1986-09-05,252.93,254.13,247.59,250.47,733111111
1986-09-12,250.47,250.47,228.74,230.67,1010222234
1986-09-19,230.67,233.81,228.32,232.21,793222223
1986-09-26,232.2,237.06,230.64,232.23,714333333
1986-10-03,232.23,236.16,228.08,233.71,711444444
1986-10-10,233.71,238.2,233.17,235.48,681722222
1986-10-17,235.52,240.18,234.37,238.84,663433333
1986-10-24,238.84,239.76,234.78,238.26,690444445
1986-10-31,238.22,244.51,236.72,243.98,872111112
1986-11-07,243.97,247.05,243.93,245.77,880222223
1986-11-14,245.75,247.67,241.96,244.5,818888889
1986-11-21,244.5,246.38,235.51,245.86,956333346
1986-11-28,245.86,249.22,245.21,249.22,612144451
1986-12-05,249.22,254.87,245.72,251.17,956666678
1986-12-12,251.16,252.36,247.02,247.35,766666667
1986-12-19,247.31,250.04,244.92,249.73,948999988
1986-12-26,249.73,249.73,245.85,246.92,545077772
1987-01-02,246.9,246.92,241.28,246.45,507866667
1987-01-09,246.45,259.2,246.45,258.73,1055111134
1987-01-16,258.72,267.24,257.92,266.28,1156444433
1987-01-23,266.26,280.96,264,270.1,1180999989
1987-01-30,270.1,276.85,267.73,274.08,995222223
1987-02-06,274.08,282.26,273.16,280.04,1154111122
1987-02-13,280.04,280.91,273.49,279.7,965333334
1987-02-20,279.7,287.55,279.7,285.48,848111099
1987-02-27,285.48,285.5,279.37,284.2,905000011
1987-03-06,284.17,291.24,282.3,290.66,990333333
1987-03-13,290.66,292.51,287.12,289.89,947222235
1987-03-20,289.88,298.17,286.64,298.17,1011555568
1987-03-27,298.16,302.72,296.06,296.13,1034111087
1987-04-03,296.1,301.3,286.69,300.41,1065777778
1987-04-10,300.46,303.65,290.94,292.49,988555543
1987-04-17,292.48,293.36,275.67,286.91,928111123
1987-04-24,286.91,293.46,281.18,281.52,964666667
1987-05-01,281.52,290.08,276.22,288.03,1021777767
1987-05-08,288.02,296.8,286.39,293.37,1007333321
1987-05-15,293.37,298.69,287.11,287.43,958666679
1987-05-22,287.43,287.43,277.01,282.16,952222223
1987-05-29,282.16,292.87,282.16,290.1,701333333
1987-06-05,290.12,295.11,286.93,293.45,818111110
1987-06-12,293.46,302.26,291.55,301.62,902222222
1987-06-19,301.62,306.97,301.62,306.97,987222221
1987-06-26,306.98,310.27,306.32,307.16,944666667
1987-07-03,307.15,308.15,302.53,305.63,688777777
1987-07-10,305.64,309.56,304.23,308.37,1034111087
1987-07-17,308.41,314.59,305.49,314.59,1068444432
1987-07-24,314.56,314.59,306.1,309.27,946111111
1987-07-31,309.3,318.85,308.61,318.66,1011888877
1987-08-07,318.62,324.15,314.51,323,1079666642
1987-08-14,322.98,336.08,322.95,333.99,1238111123
1987-08-21,333.98,336.37,326.43,335.9,1035111123
1987-08-28,335.89,337.89,327.03,327.04,976666655
1987-09-04,327.03,332.18,316.53,316.7,948333309
1987-09-11,316.68,322.45,308.56,321.98,850666679
1987-09-18,322.02,323.81,313.45,314.86,916777801
1987-09-25,314.92,322.01,308.69,320.16,1000111087
1987-10-02,320.16,328.94,320.16,328.07,1029999989
1987-10-09,328.07,328.57,310.97,311.07,976222198
1987-10-16,311.07,314.53,281.52,282.7,1248777789
1987-10-23,282.7,282.7,216.46,248.22,2555333358
1987-10-30,248.2,254.04,226.26,251.79,1566555567
1987-11-06,251.73,257.21,242.78,250.41,1178433351
1987-11-13,250.41,250.41,237.64,245.64,971166673
1987-11-20,245.69,249.54,235.89,242,907955556
1987-11-27,242,247.9,240.34,240.34,632022223
1987-12-04,240.27,240.34,221.24,223.92,1062922215
1987-12-11,223.98,240.09,223.92,235.32,1051155545
1987-12-18,235.3,249.18,235.04,249.16,1182744438
1987-12-25,249.14,253.35,247.01,252.03,740388883
1988-01-01,252.01,252.02,244.19,247.08,624633327
1988-01-08,247.1,261.78,242.95,243.4,1037466690
1988-01-15,243.38,253.65,240.46,252.05,908044467
1988-01-22,252.05,253.33,240.17,246.5,861599988
1988-01-29,246.53,257.07,246.5,257.07,1075888889
1988-02-05,257.05,258.27,250.34,250.96,1067388894
1988-02-12,250.95,258.86,247.82,257.63,996811094
1988-02-19,257.61,261.61,256.57,261.61,715488865
1988-02-26,261.6,267.75,260.88,262.46,1061633363
1988-03-04,262.46,268.75,262.46,267.3,1155988883
1988-03-11,267.28,270.76,261.27,264.94,1109822234
1988-03-18,264.93,272.64,264.52,271.12,973688890
1988-03-25,271.1,271.12,258.12,258.51,873644446
1988-04-01,258.5,261.59,256.07,258.89,652433339
1988-04-08,258.89,270.22,255.68,269.43,949366672
1988-04-15,269.43,272.05,255.97,259.77,1026511123
1988-04-22,259.75,262.38,254.71,260.14,861233328
1988-04-29,260.15,265.09,259.97,261.33,785955556
1988-05-06,261.36,263.7,257.03,257.48,839588882
1988-05-13,257.47,258.3,252.32,256.78,850400001
1988-05-20,256.75,260.2,248.85,253.02,871155555
1988-05-27,253,255.34,249.82,253.42,754144438
1988-06-03,253.44,267.43,253.42,266.45,961455573
1988-06-10,266.46,273.21,264.5,271.26,1135633316
1988-06-17,271.28,276.14,268.09,270.68,1120211093
1988-06-24,270.67,276.88,267.52,273.78,949966661
1988-07-01,273.78,273.8,268.85,271.78,1157900018
1988-07-08,271.78,276.36,269.31,270.02,726211093
1988-07-15,270.03,272.06,266.12,272.05,973333345
1988-07-22,271.99,272.05,263.29,263.5,834055550
1988-07-29,263.49,272.02,262.48,272.02,911000035
1988-08-05,272.03,274.2,270.08,271.15,865622222
1988-08-12,271.13,272.47,260.34,262.55,1000466654
1988-08-19,262.49,262.76,257.5,260.24,803377778
1988-08-26,260.24,261.13,256.53,259.68,651633339
1988-09-02,259.68,264.9,256.98,264.48,713788895
1988-09-09,264.42,268.26,263.66,266.84,614177778
1988-09-16,266.85,270.81,265.22,270.65,918788894
1988-09-23,270.64,270.65,267.41,269.76,779066666
1988-09-30,269.77,274.87,267.77,271.91,749655551
1988-10-07,271.89,278.07,268.84,278.07,925811117
1988-10-14,278.06,278.69,273.05,275.5,816855561
1988-10-21,275.48,283.66,274.41,283.66,947922217
1988-10-28,283.63,283.95,276,278.53,944633304
1988-11-04,278.54,280.37,276.31,276.31,836188894
1988-11-11,276.3,276.31,267.92,267.92,770099995
1988-11-18,267.93,269.25,262.85,266.47,755977779
1988-11-25,266.35,269.56,263.41,267.23,479477777
1988-12-02,267.22,274.36,266.97,271.81,736333345
1988-12-09,274.93,279.01,271.81,277.03,788088888
1988-12-16,277.03,278.82,274.01,276.29,802388883
1988-12-23,276.29,280.45,275.61,277.87,780955567
1988-12-30,277.87,279.78,276.17,277.72,507355561
1989-01-06,277.72,282.06,273.81,280.67,681744450
1989-01-13,280.67,284.63,279.44,283.87,853188882
1989-01-20,283.87,287.9,282.65,286.63,896566673
1989-01-27,287.85,296.08,284.5,293.82,1091100018
1989-02-03,293.82,298.33,293.54,296.97,1037699994
1989-02-10,296.97,300.57,291.96,292.02,1061599964
1989-02-17,292.02,297.12,290.88,296.76,872577790
1989-02-24,296.76,297.04,287.13,287.13,684600000
1989-03-03,287.13,291.18,286.26,291.18,864788883
1989-03-10,291.2,295.62,291.18,292.88,887766661
1989-03-17,292.88,299.99,291.08,292.69,984933345
1989-03-24,292.69,292.69,288.56,288.98,659544450
1989-03-31,288.98,294.96,288.07,294.87,816144439
1989-04-07,294.87,297.62,294.35,297.16,883000000
1989-04-14,297.16,301.38,296.27,301.36,830433316
1989-04-21,301.36,309.61,300.71,309.61,991088888
1989-04-28,309.61,310.45,306.07,309.64,892422222
1989-05-05,309.64,310.69,306.98,307.61,906933357
1989-05-12,307.61,313.84,304.06,313.84,893700018
1989-05-19,313.84,321.38,313.84,321.24,1070611116
1989-05-26,321.24,323.06,317.58,321.59,943211116
1989-06-02,321.59,325.63,317.83,325.52,851788907
1989-06-09,325.52,327.39,321.27,326.69,1055833328
1989-06-16,326.69,326.69,318.69,321.35,1012066655
1989-06-23,321.35,328,319.25,328,936033327
1989-06-30,328,329.19,314.38,317.98,900833340
1989-07-07,317.98,325.87,317.26,324.91,559399993
1989-07-14,324.93,331.89,324.91,331.84,890344427
1989-07-21,331.78,337.4,330.75,335.9,977244420
1989-07-28,335.9,342.96,332.6,342.15,997877772
1989-08-04,342.13,347.99,342.02,343.92,1013477784
1989-08-11,343.92,351.18,343.91,344.74,1115588882
1989-08-18,344.71,346.39,341.96,346.03,826900018
1989-08-25,346.03,352.73,339,350.52,922022235
1989-09-01,350.52,353.9,348.66,353.73,843177778
1989-09-08,353.73,354.13,345.74,348.76,690255562
1989-09-15,348.76,350.1,341.37,345.06,919555555
1989-09-22,345.06,348.46,344.6,347.05,772744450
1989-09-29,347.05,350.31,342.85,349.15,841577779
1989-10-06,349.15,359.05,348.35,358.78,949955555
1989-10-13,358.76,360.44,332.81,333.65,899700001
1989-10-20,333.65,348.82,327.12,347.16,1300233327
1989-10-27,347.11,348.19,333.26,335.06,972266678
1989-11-03,335.06,341.74,334.48,337.62,823233328
1989-11-10,337.61,339.41,330.91,339.1,826466654
1989-11-17,339.08,342.24,337.06,341.61,820488901
1989-11-24,341.61,344.24,337.53,343.97,564544456
1989-12-01,343.98,351.88,343.36,350.63,892033326
1989-12-08,350.63,352.24,346,348.69,841933333
1989-12-15,348.68,354.1,346.08,350.14,1030777791
1989-12-22,350.14,350.88,339.63,347.42,937177753
1989-12-29,347.42,353.41,346.53,353.4,539244439
1990-01-05,353.4,360.59,351.35,352.2,766588895
1990-01-12,352.2,354.24,339.49,339.93,899533322
1990-01-19,339.93,342.01,333.37,339.15,957011081
1990-01-26,339.14,339.96,321.44,325.8,1006633327
1990-02-02,325.8,332.1,319.83,330.92,939377766
1990-02-09,330.92,336.09,326.55,333.62,860977754
1990-02-16,333.62,335.64,327.92,332.72,825411117
1990-02-23,332.72,332.72,322.1,324.15,710388895
1990-03-02,324.16,335.54,323.98,335.54,897944451
1990-03-09,335.54,340.66,333.49,337.93,854044445
1990-03-16,337.93,341.91,334.93,341.91,858022222
1990-03-23,341.91,344.49,333.62,337.22,842899995
1990-03-30,337.22,342.58,337.03,339.94,735055549
1990-04-06,339.94,344.12,336.33,340.08,799844457
1990-04-13,340.08,344.79,339.88,344.34,593933333
1990-04-20,344.34,347.3,333.41,335.12,827911123
1990-04-27,335.12,335.12,328.71,329.11,754388883
1990-05-04,329.11,338.46,327.76,338.39,777211105
1990-05-11,338.39,352.31,338.11,352,913011105
1990-05-18,352,358.41,351.95,354.64,975822246
1990-05-25,354.64,360.5,353.78,354.58,908166674
1990-06-01,354.58,363.52,354.55,363.16,767222258
1990-06-08,363.16,368.78,357.68,358.71,935811105
1990-06-15,358.71,367.27,357.7,362.91,862733333
1990-06-22,362.91,363.2,355.31,355.43,796622234
1990-06-29,355.42,359.09,351.23,358.02,780855549
1990-07-06,358.02,360.73,354.64,358.42,555888901
1990-07-13,358.42,369.68,356.41,367.31,953355532
1990-07-20,367.31,369.78,361.29,361.61,927533321
1990-07-27,361.61,361.61,350.09,353.44,953988883
1990-08-03,353.44,357.54,338.2,344.86,1165644446
1990-08-10,344.86,344.86,332.22,335.52,1070588883
1990-08-17,335.39,341.92,324.63,327.83,823622223
1990-08-24,327.83,329.9,306.18,311.51,1054766650
1990-08-31,311.55,325.83,311.55,322.56,710466667
1990-09-07,322.56,324.52,319.11,323.4,514411118
1990-09-14,323.42,326.53,314.76,316.83,688466666
1990-09-21,316.83,319.35,307.98,311.32,828233351
1990-09-28,311.3,311.3,295.98,306.05,954755567
1990-10-05,306.1,319.69,305.76,311.5,916500018
1990-10-12,311.5,315.03,294.51,300.03,869188883
1990-10-19,300.03,312.48,296.41,312.48,1001555556
1990-10-26,312.48,315.83,304.71,304.71,799877785
1990-11-02,304.74,311.94,299.44,311.85,857177778
1990-11-09,311.85,314.76,305.03,313.74,822255561
1990-11-16,313.74,321.7,313.73,317.12,908611104
1990-11-23,317.15,319.39,312.42,315.1,562366667
1990-11-30,315.08,323.02,311.48,322.22,842099994
1990-12-07,322.23,333.98,321.97,327.75,1099966626
1990-12-14,327.75,330.58,325.16,326.82,865966672
1990-12-21,326.82,332.47,324.46,331.75,981666654
1990-12-28,331.74,331.74,327.24,328.72,388733328
1991-01-04,328.71,330.75,318.87,321,580755568
1991-01-11,320.97,320.97,310.93,315.23,791844432
1991-01-18,315.23,332.23,309.35,332.23,1012488889
1991-01-25,332.23,336.92,327.83,336.07,999411106
1991-02-01,336.06,344.9,334.26,343.05,1083322204
1991-02-08,343.05,363.43,342.96,359.35,1442533309
1991-02-15,359.36,370.54,359.32,369.06,1322999988
1991-02-22,369.06,370.96,364.23,365.65,861233327
1991-03-01,365.65,370.47,362.19,370.47,1126577778
1991-03-08,370.47,379.66,369.07,374.95,1244144473
1991-03-15,374.94,378.28,369.55,373.59,1093066667
1991-03-22,373.59,374.09,365.58,367.48,997444445
1991-03-29,367.48,378.48,367.46,375.22,783577766
1991-04-05,375.22,381.88,370.27,375.36,1036433351
1991-04-12,375.35,381.07,371.21,380.4,968488901
1991-04-19,380.4,391.26,378.78,384.2,1151266679
1991-04-26,384.19,384.19,376.77,379.02,911711111
1991-05-03,379.01,382.14,373.01,380.8,981366649
1991-05-10,380.78,383.91,375.61,375.74,880922216
1991-05-17,375.74,377.02,365.83,372.39,954766673
1991-05-24,372.39,378.08,371.26,377.49,825733321
1991-05-31,377.49,389.85,377.12,389.83,908088889
1991-06-07,389.81,389.81,378.76,379.43,976477784
1991-06-14,379.43,382.3,374.46,382.29,854522228
1991-06-21,382.3,382.31,373.87,377.75,892399988
1991-06-28,377.74,377.74,367.98,371.16,897411118
1991-07-05,371.18,377.93,371.18,374.08,594733340
1991-07-12,374.09,381.41,370.92,380.25,890155580
1991-07-19,380.28,385.83,380.24,384.22,1035366660
1991-07-26,384.21,384.86,378.15,380.93,823888889
1991-08-02,380.93,389.56,380.45,387.18,894133334
1991-08-09,387.17,391.8,384.29,387.12,869288901
1991-08-16,387.11,392.12,383.16,385.58,940666666
1991-08-23,385.58,395.34,374.09,394.17,1121400012
1991-08-30,394.17,396.82,391.77,395.43,825244446
1991-09-06,395.43,397.62,387.36,389.1,711177778
1991-09-13,389.11,389.34,382.85,383.59,818377765
1991-09-20,383.59,389.42,382.77,387.92,1053077782
1991-09-27,387.9,389.09,384.46,385.9,877599988
1991-10-04,385.91,390.03,381.24,381.25,905655561
1991-10-11,381.22,381.46,376.11,381.45,917055550
1991-10-18,381.45,393.81,381.45,392.5,1087955580
1991-10-25,392.49,392.49,382.97,384.2,977822210
1991-11-01,384.2,395.1,384.2,391.32,1039222233
1991-11-08,391.29,396.43,387.58,392.89,982144438
1991-11-15,392.9,398.22,382.62,382.62,1057477784
1991-11-22,382.62,385.4,374.52,376.14,1179944463
1991-11-29,376.14,378.29,371.63,375.22,704700001
1991-12-06,375.11,382.39,371.36,379.1,1032344437
1991-12-13,379.09,385.04,374.78,384.47,1069477761
1991-12-20,384.48,388.24,380.64,387.04,1191411106
1991-12-27,387.05,406.58,386.96,406.46,776355555
1992-01-03,406.49,419.79,406.49,419.34,1027244444
1992-01-10,419.31,420.5,413.31,415.1,1470244433
1992-01-17,415.05,421.18,413.54,418.86,1560677760
1992-01-24,418.86,419.78,411.32,415.48,1195555556
1992-01-31,415.44,417.83,408.64,408.78,1167344451
1992-02-07,408.79,416.17,407.45,411.09,1282866678
1992-02-14,411.07,418.08,411.07,412.48,1185155555
1992-02-21,412.48,414.26,406.34,411.43,1110633338
1992-02-28,411.46,416.07,408.02,412.7,1163133309
1992-03-06,412.68,413.78,403.65,404.44,1087877760
1992-03-13,404.45,409.16,401.94,405.84,1009100007
1992-03-20,405.85,411.3,403.55,411.3,1087155555
1992-03-27,411.29,411.43,402.87,403.5,982411129
1992-04-03,403.5,405.21,398.21,401.55,974077795
1992-04-10,401.54,405.93,392.41,404.29,1183733334
1992-04-17,404.28,416.28,403.9,416.04,930233327
1992-04-24,416.05,416.05,406.86,409.02,1178288878
1992-05-01,409.03,415.21,406.33,412.53,1077644432
1992-05-08,412.54,418.53,412.54,416.05,1014155544
1992-05-15,416.05,418.75,409.85,410.09,1007044456
1992-05-22,410.13,416.83,410.13,414.02,964733333
1992-05-29,414.02,418.36,410.23,415.35,865833364
1992-06-05,415.35,417.3,410.97,413.48,1114033352
1992-06-12,413.48,413.95,406.11,409.76,1055333334
1992-06-19,409.76,411.68,400.51,403.67,1161444457
1992-06-26,403.64,405.53,399.92,403.45,988688877
1992-07-03,403.47,415.71,403.47,411.77,896366672
1992-07-10,411.77,415.88,407.2,414.62,1096388884
1992-07-17,414.62,417.93,412.96,415.62,1055577790
1992-07-24,415.62,415.62,409.81,411.6,965622235
1992-07-31,411.6,424.8,411.27,424.21,1138822222
1992-08-07,424.19,425.14,418.51,418.88,973055561
1992-08-14,418.87,420.4,416.4,419.91,939499995
1992-08-21,419.89,421.89,413.58,414.85,999855526
1992-08-28,414.8,415.83,408.3,414.84,967966673
1992-09-04,414.87,420.31,413.35,417.08,953911123
1992-09-11,417.08,420.58,414.3,419.58,825322217
1992-09-18,419.65,425.27,417.77,422.93,1244400000
1992-09-25,422.9,422.9,412.71,414.35,1055644455
1992-10-02,414.35,418.67,410.45,410.47,1007544414
1992-10-09,410.47,410.47,396.8,402.66,1175966637
1992-10-16,402.66,411.73,402.66,411.73,1043033327
1992-10-23,411.73,417.98,410.66,414.1,1238800000
1992-10-30,414.09,421.16,413.71,418.68,1113533322
1992-11-06,418.66,422.81,415.58,417.58,1145399988
1992-11-13,417.58,423.1,416.79,422.43,1203833315
1992-11-20,422.44,426.98,418.31,426.65,1173911111
1992-11-27,426.65,431.93,424.83,430.16,830877808
1992-12-04,430.19,432.89,428.61,432.06,1343577789
1992-12-11,432.06,436.99,432.06,433.73,1208044445
1992-12-18,433.73,441.29,430.88,441.28,1442088912
1992-12-25,441.26,441.64,438.25,439.77,893877760
1993-01-01,439.77,442.65,435.71,435.71,786077773
1993-01-08,435.7,437.32,426.88,429.05,1450133334
1993-01-15,429.04,439.49,428.19,437.15,1436311111
1993-01-22,437.13,437.81,432.48,436.11,1443333333
1993-01-29,436.11,442.66,436.11,438.78,1537833339
1993-02-05,438.78,449.86,438.78,448.93,1701544462
1993-02-12,448.94,450.04,444.24,444.58,1344133333
1993-02-19,444.53,444.53,428.25,434.22,1396599988
1993-02-26,434.21,443.77,432.41,443.38,1604888890
1993-03-05,443.38,450,441.07,446.11,1408099982
1993-03-12,446.12,456.76,446.12,449.83,1482277784
1993-03-19,449.83,453.32,447.99,450.18,1374288877
1993-03-26,450.17,452.09,446.08,447.78,1353777778
1993-04-02,447.76,454.88,440.71,441.39,1409122228
1993-04-09,441.42,443.77,439.48,441.84,1304588895
1993-04-16,441.84,450.4,441.84,448.94,1520422209
1993-04-23,448.94,449.14,436.82,437.03,1578000000
1993-04-30,437.03,442.29,432.3,440.19,1480666642
1993-05-07,440.19,446.09,438.25,442.31,1385055573
1993-05-14,442.34,445.42,438.1,439.56,1396188872
1993-05-21,439.56,450.59,436.86,445.84,1558422211
1993-05-28,445.84,454.55,445.26,450.19,1336599988
1993-06-04,450.23,455.63,448.92,450.06,1152511123
1993-06-11,450.07,450.75,444.09,447.26,1351044432
1993-06-18,447.26,448.98,443.61,443.68,1391511110
1993-06-25,443.68,448.64,442.5,447.6,1377022247
1993-07-02,447.6,451.9,445.2,445.84,1458122217
1993-07-09,445.86,448.94,441.4,448.11,1117888901
1993-07-16,448.13,451.12,445.66,445.75,1419299982
1993-07-23,445.75,447.63,443.71,447.1,1382422211
1993-07-30,447.06,450.77,446.59,448.13,1408988896
1993-08-06,448.13,450.43,446.94,448.68,1329555531
1993-08-13,448.68,451.63,447.53,450.14,1388333345
1993-08-20,450.25,456.99,450.25,456.16,1531144439
1993-08-27,456.12,462.87,454.29,460.54,1372288877
1993-09-03,460.54,463.8,459.91,461.34,1276755556
1993-09-10,461.34,462.07,453.75,461.72,1156244410
1993-09-17,461.7,463.38,456.31,458.83,1565666679
1993-09-24,458.84,459.91,449.64,457.63,1504466656
1993-10-01,457.63,462.17,457.63,461.28,1448655573
1993-10-08,461.28,463.15,456.4,460.31,1444255575
1993-10-15,460.31,471.1,460.31,469.5,1618444468
1993-10-22,469.5,470.04,463.27,463.27,1700766648
1993-10-29,463.27,468.76,462.05,467.83,1551622233
1993-11-05,467.83,469.11,454.36,459.57,1736933310
1993-11-12,459.57,465.84,458.78,465.39,1560233340
1993-11-19,465.39,467.24,460.03,462.6,1653788871
1993-11-26,462.6,463.63,457.08,463.06,957088888
1993-12-03,463.06,464.89,460.45,464.89,1531077783
1993-12-10,464.89,466.89,462.66,463.93,1584122239
1993-12-17,463.93,466.38,461.84,466.38,1679744474
1993-12-24,466.38,468.97,464.03,467.38,1143277771
1993-12-31,467.4,471.29,466.45,466.45,1117977789
1994-01-07,466.51,470.26,464.36,469.9,1875166673
1994-01-14,469.9,475.32,469.55,474.91,1687288912
1994-01-21,474.91,475.56,472.21,474.72,1678877772
1994-01-28,474.72,479.75,470.27,478.7,1763688937
1994-02-04,478.7,482.85,469.28,469.81,1856744415
1994-02-11,469.81,473.41,466.89,470.18,1711233327
1994-02-18,470.18,475.12,466.07,467.69,1665188883
1994-02-25,467.69,472.41,464.26,466.07,1330477773
1994-03-04,466.07,469.16,457.49,464.74,1708788883
1994-03-11,464.74,468.07,462.46,466.44,1740855536
1994-03-18,466.44,471.09,465.48,471.06,1819677772
1994-03-25,471.06,471.06,460.58,460.58,1516111100
1994-04-01,460.58,461.12,436.16,445.77,1540899958
1994-04-08,445.66,451.1,435.86,447.1,1739722240
1994-04-15,447.12,450.8,442.62,446.18,1515422199
1994-04-22,446.27,449.96,438.83,447.63,1817522204
1994-04-29,447.64,452.79,447.58,450.91,1299566672
1994-05-06,450.91,453.98,445.64,447.82,1555488901
1994-05-13,447.82,447.82,440.78,444.14,1500855538
1994-05-20,444.15,456.88,443.62,454.92,1647233304
1994-05-27,454.92,457.77,451.79,457.33,1362277761
1994-06-03,457.32,460.86,453.99,460.13,1155255537
1994-06-10,460.13,461.87,455.43,458.67,1361233328
1994-06-17,458.67,463.23,457.18,458.45,1590855514
1994-06-24,458.45,458.45,442.51,442.8,1441222210
1994-07-01,442.78,449.83,439.83,446.2,1416322205
1994-07-08,446.2,449.75,444.18,449.55,1030999988
1994-07-15,449.56,454.33,444.65,454.16,1488055585
1994-07-22,454.41,455.71,450.69,453.11,1445055574
1994-07-29,453.1,459.33,451.36,458.26,1348188870
1994-08-05,458.28,462.77,456.08,457.09,1506866680
1994-08-12,457.08,462.27,456.66,461.94,1423655562
1994-08-19,461.97,465.91,459.89,463.68,1558955567
1994-08-26,463.61,474.65,461.46,473.8,1603299982
1994-09-02,473.89,477.59,470.67,470.99,1571366660
1994-09-09,471,473.4,466.55,468.18,1198188896
1994-09-16,468.18,474.81,466.15,471.19,1698000000
1994-09-23,471.21,473.15,458.47,459.67,1733622210
1994-09-30,459.65,465.55,459.31,462.71,1652288901
1994-10-07,462.69,463.31,449.27,455.1,1679188906
1994-10-14,455.12,471.3,455.12,469.1,1586522216
1994-10-21,469.11,471.43,463.83,464.89,1624466680
1994-10-28,464.89,473.78,458.26,473.77,1823022199
1994-11-04,473.76,474.74,462.28,462.28,1683166672
1994-11-11,462.31,469.95,461.25,462.35,1539311099
