Date,Open,High,Low,Close,Volume
2015-01-30,2058.9,2072.36,1988.12,1994.99,12063581696
2015-02-27,1996.67,2119.59,1980.9,2104.5,10350337472
2015-03-31,2105.23,2117.52,2039.69,2067.89,13020583968
2015-04-30,2067.63,2125.92,2048.38,2085.51,11161171456
2015-05-29,2087.38,2134.72,2067.93,2107.39,10172144224
2015-06-30,2108.64,2129.87,2056.32,2063.11,12349554368
2015-07-31,2067,2132.82,2044.02,2103.84,12202825376
2015-08-31,2104.49,2112.66,1867.01,1972.18,14507814272
2015-09-30,1970.09,2020.86,1871.91,1920.03,15288652800
2015-10-30,1919.65,2094.32,1893.7,2079.36,14419437024
2015-11-30,2080.76,2116.48,2019.39,2080.41,11814103312
2015-12-31,2082.93,2104.27,1993.26,2043.94,14156306848
2016-01-29,2038.2,2038.2,1812.29,1940.24,16267072576
2016-02-29,1936.94,1962.96,1810.1,1932.23,15834385984
2016-03-31,1937.09,2072.21,1937.09,2059.74,14657031488
2016-04-29,2056.62,2111.05,2033.8,2065.3,13152926816
2016-05-31,2067.17,2103.48,2025.91,2096.96,12505597824
2016-06-30,2093.94,2120.55,1991.68,2098.86,14695027040
2016-07-29,2099.34,2177.09,2074.02,2173.6,11447423168
2016-08-31,2173.15,2193.81,2147.58,2170.95,10796813632
2016-09-30,2171.33,2187.87,2119.12,2168.27,12214522720
2016-10-31,2164.33,2169.6,2114.72,2126.15,11688652832
2016-11-30,2128.68,2214.1,2083.79,2198.81,13904185280
2016-12-30,2200.17,2277.53,2187.44,2238.83,11612753056
2017-01-31,2251.57,2300.99,2245.13,2278.87,11323942688
2017-02-28,2285.59,2371.54,2271.65,2363.64,10646061440
2017-03-31,2380.13,2400.98,2322.25,2362.72,13198597568
2017-04-28,2362.34,2398.16,2328.95,2384.2,9388828384
2017-05-31,2388.5,2418.71,2352.72,2411.8,11788541216
2017-06-30,2415.65,2453.82,2405.7,2423.41,13090115456
2017-07-31,2431.39,2484.04,2407.7,2470.3,9644824608
2017-08-31,2477.1,2490.87,2417.35,2471.65,11013753408
2017-09-29,2474.42,2519.44,2446.55,2519.36,11012560640
2017-10-31,2521.2,2582.98,2520.4,2575.26,10422766112
2017-11-30,2583.21,2657.74,2557.45,2647.58,11295378816
2017-12-29,2645.1,2694.97,2605.52,2673.61,10919514016
2018-01-31,2683.73,2872.87,2682.36,2823.81,12331149504
2018-02-28,2816.45,2835.96,2532.69,2713.83,13355801312
2018-03-30,2715.22,2801.9,2585.89,2640.87,14142799360
2018-04-30,2633.45,2717.49,2553.8,2648.05,11353244672
2018-05-31,2643.64,2670.93,2594.62,2663.42,1167291712
